TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,CalculatedTotal,CustomerName,Region,SignupDate,ProductName,Category,Price_y
T00745,C0090,P079,22-06-2024 14.35,2,834.74,417.37,834.74,Charles Hamilton,Asia,17-10-2023,ActiveWear Rug,Home Decor,417.37
T00746,C0104,P079,19-07-2024 14.35,4,1669.48,417.37,1669.48,Laura Bennett,South America,10-02-2022,ActiveWear Rug,Home Decor,417.37
T00766,C0138,P079,02-02-2024 2.54,1,417.37,417.37,417.37,Cynthia Clayton,Asia,01-11-2024,ActiveWear Rug,Home Decor,417.37
T00823,C0095,P079,30-09-2024 10.45,3,1252.11,417.37,1252.11,William Walker,South America,04-03-2023,ActiveWear Rug,Home Decor,417.37
T00908,C0089,P079,12-02-2024 15.27,4,1669.48,417.37,1669.48,Paul Carter,Europe,02-04-2024,ActiveWear Rug,Home Decor,417.37
T00964,C0047,P079,05-08-2024 13.12,1,417.37,417.37,417.37,Samantha Frank,North America,22-03-2024,ActiveWear Rug,Home Decor,417.37
T00214,C0056,P024,18-02-2024 5.49,2,677.32,338.66,677.32,Erika Fernandez,Asia,12-04-2024,SoundWave Cookbook,Books,338.66
T00249,C0075,P024,10-12-2024 21.53,3,1015.98,338.66,1015.98,Misty Higgins,Europe,01-05-2023,SoundWave Cookbook,Books,338.66
T00528,C0053,P024,28-08-2024 4.01,4,1354.64,338.66,1354.64,Albert Burke,Europe,18-06-2022,SoundWave Cookbook,Books,338.66
T00817,C0108,P024,02-10-2024 22.07,2,677.32,338.66,677.32,David Davis,South America,28-09-2022,SoundWave Cookbook,Books,338.66
T00847,C0004,P024,24-10-2024 16.28,1,338.66,338.66,338.66,Kathleen Rodriguez,South America,09-10-2022,SoundWave Cookbook,Books,338.66
T00219,C0019,P008,22-08-2024 23.44,1,146.85,146.85,146.85,Brandon Rodriguez,Europe,12-01-2023,BookWorld Bluetooth Speaker,Electronics,146.85
T00385,C0072,P008,16-03-2024 16.23,2,293.7,146.85,293.7,Sarah Scott,North America,24-07-2024,BookWorld Bluetooth Speaker,Electronics,146.85
T00611,C0084,P008,16-12-2024 14.32,2,293.7,146.85,293.7,Belinda Garner,Asia,17-09-2024,BookWorld Bluetooth Speaker,Electronics,146.85
T00660,C0057,P008,23-09-2024 16.46,3,440.55,146.85,440.55,Elizabeth Nguyen,Europe,27-07-2024,BookWorld Bluetooth Speaker,Electronics,146.85
T00701,C0175,P008,27-07-2024 5.05,2,293.7,146.85,293.7,Matthew Johnson,Asia,16-04-2022,BookWorld Bluetooth Speaker,Electronics,146.85
T00757,C0022,P008,03-09-2024 3.11,2,293.7,146.85,293.7,Teresa Esparza,Asia,27-10-2023,BookWorld Bluetooth Speaker,Electronics,146.85
T00781,C0182,P008,06-05-2024 19.24,1,146.85,146.85,146.85,Joshua Preston,Europe,28-12-2024,BookWorld Bluetooth Speaker,Electronics,146.85
T00934,C0154,P008,19-09-2024 14.18,2,293.7,146.85,293.7,Robert Sharp,North America,27-10-2024,BookWorld Bluetooth Speaker,Electronics,146.85
T00963,C0199,P008,26-10-2024 0.01,2,293.7,146.85,293.7,Andrea Jenkins,Europe,03-12-2022,BookWorld Bluetooth Speaker,Electronics,146.85
T01000,C0004,P008,28-02-2024 10.16,2,293.7,146.85,293.7,Kathleen Rodriguez,South America,09-10-2022,BookWorld Bluetooth Speaker,Electronics,146.85
T00238,C0031,P091,11-08-2024 0.11,2,445.9,222.95,445.9,Tina Miller,South America,11-04-2024,HomeSense Rug,Home Decor,222.95
T00257,C0051,P091,10-08-2024 0.39,1,222.95,222.95,222.95,Nicholas Ellis,Europe,21-12-2023,HomeSense Rug,Home Decor,222.95
T00260,C0059,P091,23-03-2024 8.29,4,891.8,222.95,891.8,Mrs. Kimberly Wright,North America,07-04-2024,HomeSense Rug,Home Decor,222.95
T00384,C0073,P091,04-02-2024 15.35,4,891.8,222.95,891.8,Heidi Johnson,Europe,20-08-2022,HomeSense Rug,Home Decor,222.95
T00646,C0036,P091,23-01-2024 12.53,3,668.85,222.95,668.85,Brian Aguilar DDS,North America,06-07-2024,HomeSense Rug,Home Decor,222.95
T00793,C0054,P091,07-10-2024 17.48,3,668.85,222.95,668.85,Bruce Rhodes,Asia,29-09-2024,HomeSense Rug,Home Decor,222.95
T00798,C0015,P091,21-09-2024 1.39,3,668.85,222.95,668.85,Tina Duran,North America,20-11-2023,HomeSense Rug,Home Decor,222.95
T00241,C0109,P071,08-07-2024 16.06,3,382.08,127.36,382.08,Abigail Jones,North America,09-05-2022,TechPro T-Shirt,Clothing,127.36
T00441,C0133,P071,03-02-2024 8.15,4,509.44,127.36,509.44,Gwendolyn Carter,South America,11-03-2023,TechPro T-Shirt,Clothing,127.36
T00559,C0134,P071,28-04-2024 14.16,1,127.36,127.36,127.36,Theresa Gonzalez,Asia,19-02-2022,TechPro T-Shirt,Clothing,127.36
T00591,C0161,P071,05-07-2024 10.29,3,382.08,127.36,382.08,Jessica Warren,Asia,14-03-2022,TechPro T-Shirt,Clothing,127.36
T00675,C0002,P071,03-12-2024 1.41,2,254.72,127.36,254.72,Elizabeth Lutz,Asia,13-02-2022,TechPro T-Shirt,Clothing,127.36
T00777,C0049,P071,14-01-2024 4.59,2,254.72,127.36,254.72,Jason Yates,North America,18-09-2024,TechPro T-Shirt,Clothing,127.36
T00890,C0176,P071,02-02-2024 14.46,4,509.44,127.36,509.44,Nicole Booth,North America,23-03-2022,TechPro T-Shirt,Clothing,127.36
T00980,C0147,P071,30-03-2024 9.01,1,127.36,127.36,127.36,Hunter Fuller,South America,16-05-2022,TechPro T-Shirt,Clothing,127.36
T00244,C0158,P098,04-01-2024 14.19,1,299.93,299.93,299.93,Wendy Browning,South America,12-04-2023,SoundWave Laptop,Electronics,299.93
T00302,C0051,P098,23-07-2024 12.30,1,299.93,299.93,299.93,Nicholas Ellis,Europe,21-12-2023,SoundWave Laptop,Electronics,299.93
T00412,C0126,P098,08-11-2024 14.50,2,599.86,299.93,599.86,Caitlin Brown,South America,20-02-2024,SoundWave Laptop,Electronics,299.93
T00543,C0127,P098,20-09-2024 8.12,3,899.79,299.93,899.79,Kathryn Stevens,Europe,04-04-2024,SoundWave Laptop,Electronics,299.93
T00654,C0054,P098,07-07-2024 12.28,4,1199.72,299.93,1199.72,Bruce Rhodes,Asia,29-09-2024,SoundWave Laptop,Electronics,299.93
T00849,C0115,P098,31-01-2024 9.08,2,599.86,299.93,599.86,Joshua Hamilton,Asia,11-11-2024,SoundWave Laptop,Electronics,299.93
T00978,C0041,P098,15-12-2024 21.18,3,899.79,299.93,899.79,Lindsey Deleon,Europe,27-12-2023,SoundWave Laptop,Electronics,299.93
T00253,C0155,P026,11-11-2024 3.36,4,257.52,64.38,257.52,Michelle Brown,South America,23-03-2023,SoundWave Bluetooth Speaker,Electronics,64.38
T00290,C0162,P026,29-01-2024 11.31,4,257.52,64.38,257.52,Edwin Watson,Asia,29-03-2022,SoundWave Bluetooth Speaker,Electronics,64.38
T00338,C0091,P026,28-05-2024 17.40,2,128.76,64.38,128.76,Lisa Kirk,South America,16-03-2023,SoundWave Bluetooth Speaker,Electronics,64.38
T00557,C0008,P026,11-03-2024 3.22,2,128.76,64.38,128.76,David Li,North America,13-01-2024,SoundWave Bluetooth Speaker,Electronics,64.38
T00562,C0121,P026,06-07-2024 11.32,1,64.38,64.38,64.38,Mark Atkinson,Europe,23-07-2023,SoundWave Bluetooth Speaker,Electronics,64.38
T00578,C0143,P026,30-03-2024 23.37,3,193.14,64.38,193.14,Brian Parker,Asia,27-05-2024,SoundWave Bluetooth Speaker,Electronics,64.38
T00927,C0091,P026,22-04-2024 18.28,3,193.14,64.38,193.14,Lisa Kirk,South America,16-03-2023,SoundWave Bluetooth Speaker,Electronics,64.38
T00307,C0044,P045,30-05-2024 18.15,4,1927.12,481.78,1927.12,Kenneth Alexander,Europe,10-07-2024,SoundWave T-Shirt,Clothing,481.78
T00502,C0181,P045,12-04-2024 14.44,1,481.78,481.78,481.78,Alexander Barker,South America,16-11-2023,SoundWave T-Shirt,Clothing,481.78
T00598,C0149,P045,24-05-2024 9.32,2,963.56,481.78,963.56,Tina Wilson,Europe,21-01-2023,SoundWave T-Shirt,Clothing,481.78
T00621,C0099,P045,19-04-2024 5.04,2,963.56,481.78,963.56,Rodney Eaton,South America,29-01-2023,SoundWave T-Shirt,Clothing,481.78
T00625,C0124,P045,02-07-2024 9.34,2,963.56,481.78,963.56,Lindsay Perez,Europe,26-08-2024,SoundWave T-Shirt,Clothing,481.78
T00663,C0054,P045,23-04-2024 11.07,3,1445.34,481.78,1445.34,Bruce Rhodes,Asia,29-09-2024,SoundWave T-Shirt,Clothing,481.78
T00734,C0132,P045,29-09-2024 16.20,2,963.56,481.78,963.56,Lisa Jackson,Europe,01-02-2023,SoundWave T-Shirt,Clothing,481.78
T00947,C0022,P045,11-08-2024 12.13,2,963.56,481.78,963.56,Teresa Esparza,Asia,27-10-2023,SoundWave T-Shirt,Clothing,481.78
T00318,C0098,P046,09-01-2024 16.35,1,366.07,366.07,366.07,Laura Gilbert,North America,21-10-2024,BookWorld Sweater,Clothing,366.07
T00380,C0135,P046,04-01-2024 16.40,4,1464.28,366.07,1464.28,Toni Weaver,Europe,23-08-2022,BookWorld Sweater,Clothing,366.07
T00464,C0188,P046,16-05-2024 11.23,2,732.14,366.07,732.14,Anna Ball,South America,17-05-2022,BookWorld Sweater,Clothing,366.07
T00500,C0145,P046,17-06-2024 14.12,3,1098.21,366.07,1098.21,Wayne Stone,Asia,13-01-2023,BookWorld Sweater,Clothing,366.07
T00603,C0108,P046,15-05-2024 16.06,3,1098.21,366.07,1098.21,David Davis,South America,28-09-2022,BookWorld Sweater,Clothing,366.07
T00769,C0011,P046,06-02-2024 14.46,4,1464.28,366.07,1464.28,Bryan Mathews,South America,12-12-2022,BookWorld Sweater,Clothing,366.07
T00900,C0173,P046,01-09-2024 18.30,4,1464.28,366.07,1464.28,Francisco Young,Asia,06-10-2022,BookWorld Sweater,Clothing,366.07
T00943,C0133,P046,01-01-2024 10.21,1,366.07,366.07,366.07,Gwendolyn Carter,South America,11-03-2023,BookWorld Sweater,Clothing,366.07
T00379,C0004,P077,23-12-2024 14.13,4,1062.04,265.51,1062.04,Kathleen Rodriguez,South America,09-10-2022,ActiveWear Smartwatch,Electronics,265.51
T00418,C0184,P077,03-01-2024 2.43,2,531.02,265.51,531.02,Tina Jacobs,South America,13-05-2022,ActiveWear Smartwatch,Electronics,265.51
T00549,C0093,P077,16-09-2024 2.11,2,531.02,265.51,531.02,Nancy Walker,Asia,13-07-2024,ActiveWear Smartwatch,Electronics,265.51
T00624,C0105,P077,03-08-2024 23.04,4,1062.04,265.51,1062.04,Ryan Hampton,Europe,11-11-2024,ActiveWear Smartwatch,Electronics,265.51
T00778,C0175,P077,18-07-2024 11.21,4,1062.04,265.51,1062.04,Matthew Johnson,Asia,16-04-2022,ActiveWear Smartwatch,Electronics,265.51
T00920,C0090,P077,26-04-2024 11.22,1,265.51,265.51,265.51,Charles Hamilton,Asia,17-10-2023,ActiveWear Smartwatch,Electronics,265.51
T00396,C0067,P037,14-04-2024 14.12,2,919.72,459.86,919.72,Carl Gonzalez,North America,06-07-2023,SoundWave Smartwatch,Electronics,459.86
T00408,C0054,P037,15-08-2024 3.03,2,919.72,459.86,919.72,Bruce Rhodes,Asia,29-09-2024,SoundWave Smartwatch,Electronics,459.86
T00496,C0118,P037,24-10-2024 8.30,1,459.86,459.86,459.86,Jacob Holt,South America,22-01-2022,SoundWave Smartwatch,Electronics,459.86
T00759,C0059,P037,04-06-2024 2.15,3,1379.58,459.86,1379.58,Mrs. Kimberly Wright,North America,07-04-2024,SoundWave Smartwatch,Electronics,459.86
T00922,C0018,P037,05-04-2024 13.05,4,1839.44,459.86,1839.44,Tyler Haynes,North America,21-09-2024,SoundWave Smartwatch,Electronics,459.86
T00959,C0115,P037,29-09-2024 10.16,2,919.72,459.86,919.72,Joshua Hamilton,Asia,11-11-2024,SoundWave Smartwatch,Electronics,459.86
T00992,C0024,P037,21-04-2024 10.52,1,459.86,459.86,459.86,Michele Cooley,North America,05-02-2024,SoundWave Smartwatch,Electronics,459.86
